alliance_name,constituency_id,constituency_name,Candidate,Party,State,Total Independent Candidates,Total Votes (Cr),Sum of total_votes,Vote % of India,Sum of vote_share
Others,19,Fatehpur Sikri,KALLAN KUMBHKAR,Independent,Uttar Pradesh,1,0.00 Cr,3463,1,0.33
Others,1,Chikkodi,KALLOLIKAR SHAMBHU KRISHNA,Independent,Karnataka,1,0.00 Cr,25466,1,1.83
Others,2,Tripura East,KALPA MOHAN TRIPURA,Independent,Tripura,1,0.00 Cr,4011,1,0.35
Others,22,Jadavpur,KALPANA NASKAR DATTA,Socialist Unity Centre Of India (COMMUNIST),West Bengal,,0.00 Cr,4451,1,0.28
Others,15,Warangal,KALPANA PANJA,Bahujan Samaj Party,Telangana,,0.00 Cr,9327,1,0.74
Others,16,Nanded,KALPANA SANJAY GAIKWAD,Independent,Maharashtra,1,0.00 Cr,1310,1,0.12
Others,7,Ahmedabad East,KALPESHBHAI  SHETE,Gunj Satya Ni Janata Party,Gujarat,,0.00 Cr,2937,1,0.26
Others,18,JALORE,KALURAM MEGHWAL,Independent,Rajasthan,1,0.00 Cr,2263,1,0.16
Others,27,Srerampur,KALYAN PAUL,Independent,West Bengal,1,0.00 Cr,1758,1,0.12
Others,27,Srerampur,KALYAN SAMANTA,Independent,West Bengal,1,0.00 Cr,1440,1,0.1
Others,14,Bangaon,KALYAN SARKAR,Independent,West Bengal,1,0.00 Cr,691,1,0.05
Others,21,CHITTORGARH,KALYAN SINGH BHATI,Independent,Rajasthan,1,0.00 Cr,1562,1,0.1
Others,3,GWALIOR,KALYAN SINGH KANSANA,Bahujan Samaj Party,Madhya Pradesh,,0.00 Cr,33465,1,2.49
Others,4,KORBA,KALYAN SINGH TANWAR,Independent,Chhattisgarh,1,0.00 Cr,1964,1,0.16
Others,35,Baramati,KALYANI SUJITKUMAR WAGHMODE,Independent,Maharashtra,1,0.00 Cr,1975,1,0.14
Others,21,CHITTORGARH,KAMAL,Independent,Rajasthan,1,0.00 Cr,1498,1,0.1
Others,4,KORBA,KAMAL DEV,Bhartiya Shakti Chetna Party,Chhattisgarh,,0.00 Cr,4988,1,0.41
Others,17,Mathura,KAMAL KANT SHARMA,Independent,Uttar Pradesh,1,0.00 Cr,1503,1,0.16
Others,24,KOTA,KAMAL KUMAR BAIRWA,Independent,Rajasthan,1,0.00 Cr,1014,1,0.07
Others,1,AMBALA,KAMAL KUMAR BARARA,Aazad Samaj Party (Kanshi Ram),Haryana,,0.00 Cr,8754,1,0.65
Others,12,Sangrur,KAMAL KUMAR VERMA (BHASAUR),"Adarsh Janta Party,",Punjab,,0.00 Cr,1376,1,0.14
Others,7,Ludhiana,KAMAL PAWAR,Independent,Punjab,1,0.00 Cr,592,1,0.06
Others,6,Giridih,KAMAL PRASAD,Bahujan Samaj Party,Jharkhand,,0.00 Cr,14074,1,1.11
Others,14,KALLAKURICHI,KAMALAKANNAN M,Independent,Tamil Nadu,1,0.00 Cr,630,1,0.05
Others,1,Coochbehar,KAMALESH BARMAN,Independent,West Bengal,1,0.00 Cr,2993,1,0.18
Others,34,Medinipur,KAMALESH MAHATA,Independent,West Bengal,1,0.00 Cr,4250,1,0.29
Others,8,Fatehgarh Sahib,KAMALJEET KAUR,Independent,Punjab,1,0.00 Cr,899,1,0.09
Others,7,Ludhiana,KAMALJIT SINGH BRAR,Independent,Punjab,1,0.00 Cr,42500,1,4.01
Others,41,Latur,KAMANT MACHHINDRA GUNWANTRAO,Bahujan Bharat Party,Maharashtra,,0.00 Cr,2269,1,0.18
Others,7,Dhanbad,KAMASHEVAR PRA. VERMA,Independent,Jharkhand,1,0.00 Cr,4004,1,0.28
Others,18,Jalna,KAMBLE MAROTI DASHARATH,Independent,Maharashtra,1,0.00 Cr,3728,1,0.27
Others,33,Maval,KAMBLE MARUTI APARAI,Independent,Maharashtra,1,0.00 Cr,4829,1,0.34
Others,34,Pune,KAMBLE MILIND,Bahujan Samaj Party  (Ambedkar),Maharashtra,,0.00 Cr,347,1,0.03
Others,48,Hatkanangale,KAMBLE RAVINDRA TUKARAM,Bahujan Samaj Party,Maharashtra,,0.00 Cr,4033,1,0.31
Others,17,Parbhani,KAMBLE SHIVAJI DEVAJI,Independent,Maharashtra,1,0.00 Cr,11060,1,0.83
Others,36,Shirur,KAMBLE TRIMBAK NARAYAN,Baliraja Party,Maharashtra,,0.00 Cr,2227,1,0.16
Others,35,Baramati,KAMBLE TRISHALA,Bahujan Samaj Party  (Ambedkar),Maharashtra,,0.00 Cr,5036,1,0.36
Others,4,Chatra,KAMDEO DIHO RANA,Rashtriya Jan Utkarsh Party,Jharkhand,,0.00 Cr,2309,1,0.21
Others,13,Palamau,KAMESHWAR BAITHA,Bahujan Samaj Party,Jharkhand,,0.00 Cr,40000,1,2.88
Others,8,Ranchi,KAMESHWAR PRASAD SAW,Independent,Jharkhand,1,0.00 Cr,1646,1,0.11
Others,11,Sonitpur,KAMESWAR SWARGIARY,Voters Party  International,Assam,,0.00 Cr,7382,1,0.57
Others,2,Dumka,KAMISHNAR MURMU,Independent,Jharkhand,1,0.00 Cr,2516,1,0.21
Others,21,Nashik,KAMLAKAR BALASAHEB GAIKWAD,Dalit Soshit Pichhara Varg  Adhikar Dal,Maharashtra,,0.00 Cr,1646,1,0.13
Others,74,Machhlishahr,KAMLESH,Azad Samaj Party,Uttar Pradesh,,0.00 Cr,1702,1,0.16
Others,26,Mumbai North,KAMLESH DAYABHAI VYAS,Sardar Vallabhbhai Patel Party,Maharashtra,,0.00 Cr,622,1,0.06
Others,8,KHAJURAHO,KAMLESH KUMAR,Bahujan Samaj Party,Madhya Pradesh,,0.02 Cr,231545,1,20.3
Others,18,VIDISHA,KAMLESH KUMAR GOUR,Jai Prakash Janata Dal,Madhya Pradesh,,0.00 Cr,8178,1,0.56
Others,7,South Delhi,KAMLESH KUMAR JHA,Independent,NCT OF Delhi,1,0.00 Cr,714,1,0.06
Others,49,Fatehpur,KAMLESH KUMAR SINGH,Parivartan Samaj Party,Uttar Pradesh,,0.00 Cr,5219,1,0.47
Others,17,Kheda,KAMLESHBHAI POPATBHAI PATEL,Bhartiya Jan Parishad,Gujarat,,0.00 Cr,949,1,0.08
Others,5,Zahirabad,KAMMARI ANANDEESHWAR,Independent,Telangana,1,0.00 Cr,2384,1,0.19
Others,1,Kokrajhar,KAMPA BORGOYARI,Bodoland Peoples Front,Assam,,0.04 Cr,437412,1,35.23
Others,1,Saharanpur,KAMRAN,Independent,Uttar Pradesh,1,0.00 Cr,745,1,0.06
Others,1,GANGANAGAR,KANA RAM,Independent,Rajasthan,1,0.00 Cr,2266,1,0.16
Others,13,Kandhamal,KANAK MANJARI RATH,Independent,Odisha,1,0.00 Cr,5205,1,0.52
Others,2,Peddapalle,KANAKAIAH MULKALA,Socialist Party (India),Telangana,,0.00 Cr,720,1,0.07
Others,25,Khagaria,KANCHAN MALA,Hindustan People's Party (Democratic),Bihar,,0.00 Cr,1506,1,0.14
Others,23,Bhiwandi,KANCHAN VINAYAK VAKHARE,New Rashtriya Samaj Party,Maharashtra,,0.00 Cr,24625,1,1.96
Others,54,Faizabad,KANCHAN YADAV,Moulik Adhikar Party,Uttar Pradesh,,0.00 Cr,2666,1,0.23
Others,13,Nalgonda,KANCHARLA KRISHNA REDDY,Bharat Rashtra Samithi,Telangana,,0.02 Cr,218417,1,16.85
Others,4,GUNA,KANCHHEDI LAL KUSHWAHA,Mahanwadi Party,Madhya Pradesh,,0.00 Cr,5856,1,0.43
Others,14,Bhongir,KANDADI. MANIPAL REDDY,Telangana Republican Party,Telangana,,0.00 Cr,433,1,0.03
Others,22,Chamarajanagar,KANDALLI MAHESH,Karnataka Rashtra Samithi,Karnataka,,0.00 Cr,1252,1,0.09
Others,16,NAMAKKAL,KANDASAMY A M,Independent,Tamil Nadu,1,0.00 Cr,1514,1,0.13
Others,16,NAMAKKAL,KANDASAMY P,Independent,Tamil Nadu,1,0.00 Cr,480,1,0.04
Others,10,Eluru,KANDAVALLI JEEVA DEVA DAYAKAR,Independent,Andhra Pradesh,1,0.00 Cr,1180,1,0.09
Others,14,Bhongir,KANDE. RAMARAJU,Independent,Telangana,1,0.00 Cr,579,1,0.04
Others,4,Nizamabad,KANDELA SUMAN,Dharma Samaj Party,Telangana,,0.00 Cr,3886,1,0.32
Others,2,Peddapalle,KANDI CHANDU,Rashtriya Manav Party,Telangana,,0.00 Cr,2410,1,0.22
Others,10,Chevella,KANDIKEKAR SRINIVAS,Independent,Telangana,1,0.00 Cr,446,1,0.03
Others,6,Kakinada,KANDREGULA NARASIMHAM,Bahujan Samaj Party,Andhra Pradesh,,0.00 Cr,11979,1,0.9
Others,4,Sheohar,KANHAIYA KUMAR,Independent,Bihar,1,0.00 Cr,20592,1,1.95
Others,29,Nalanda,KANHAIYA LAL YADAV,Jagrook Janta Party,Bihar,,0.00 Cr,6692,1,0.58
Others,23,MANDSOUR,KANHAIYALAL MALVIYA,Bahujan Samaj Party,Madhya Pradesh,,0.00 Cr,10512,1,0.73
Others,2,North-East Delhi,KANHI LAL,Swatantra Jantaraj Party,NCT OF Delhi,,0.00 Cr,498,1,0.03
Others,5,Mayurbhanj,KANHU CHARAN TUDU,Independent,Odisha,1,0.00 Cr,5138,1,0.44
Others,16,NAMAKKAL,KANIMOZHI G,Naam Tamilar Katchi,Tamil Nadu,,0.01 Cr,95577,1,8.34
Others,7,Ludhiana,KANIYA LAL (DR. KISHAN KUMAR),Independent,Punjab,1,0.00 Cr,820,1,0.08
Others,19,UDAIPUR,KANJI LAL DAMOR,Independent,Rajasthan,1,0.00 Cr,5931,1,0.4
Others,15,BALAGHAT,KANKAR MUNJARE,Bahujan Samaj Party,Madhya Pradesh,,0.01 Cr,53134,1,3.84
Others,35,RAMANATHAPURAM,KANNADHASAN R,Independent,Tamil Nadu,1,0.00 Cr,3502,1,0.32
Others,36,THOOTHUKKUDI,KANNAN G,Independent,Tamil Nadu,1,0.00 Cr,689,1,0.07
Others,18,TIRUPPUR,"KANNAN, M.",Independent,Tamil Nadu,1,0.00 Cr,1765,1,0.15
Others,23,KARUR,KANNAN. T,Independent,Tamil Nadu,1,0.00 Cr,788,1,0.07
Others,13,Guntur,KANNEBOYINA VAMSI KRISHNA YADAV,Independent,Andhra Pradesh,1,0.00 Cr,375,1,0.03
Others,21,Nashik,KANOJE PRAKASH GIRDHARI,Independent,Maharashtra,1,0.00 Cr,3920,1,0.32
Others,1,SURGUJA,KANTA MINJ,Akhil Bhartiya Parivar Party,Chhattisgarh,,0.00 Cr,4016,1,0.28
Others,7,Malkajgiri,KANTE SAYANNA,Independent,Telangana,1,0.00 Cr,539,1,0.03
Others,26,Bangalore South,KANTHAKUMAR.R.,Independent,Karnataka,1,0.00 Cr,403,1,0.03
Others,17,Dakshina Kannada,KANTHAPPA ALANGAR,Bahujan Samaj Party,Karnataka,,0.00 Cr,4232,1,0.3
Others,21,Nashik,KANTILAL KISAN JADHAV,Ambedkarite Party of India,Maharashtra,,0.00 Cr,2055,1,0.17
Others,17,Kheda,KANTIYA DASRATH HARJIVANBHAI,New India United Party,Gujarat,,0.00 Cr,792,1,0.07
Others,5,Sabarkantha,KANUBHAI KHIMJIBHAI GADHAVI,Independent,Gujarat,1,0.00 Cr,1505,1,0.12
Others,10,BASTAR,KANWAL SINGH BAGHEL,Rashtriya Jansabha Party,Chhattisgarh,,0.00 Cr,8800,1,0.87
Others,3,Khadoor Sahib,KANWALJIT SINGH,Independent,Punjab,1,0.00 Cr,1901,1,0.18
Others,12,Jamnagar,KANZARIYA RANCHHODBHAI NARANBHAI,Viro Ke Vir Indian Party,Gujarat,,0.00 Cr,7002,1,0.67
Others,7,Amalapuram (SC),KAPA KALYAN,Republican Party of India (A),Andhra Pradesh,,0.00 Cr,581,1,0.04
Others,19,Tumkur,KAPANIGOWDA.,Independent,Karnataka,1,0.00 Cr,471,1,0.04
Others,36,Jahanabad,KAPIL CHAUHAN,Jan Janwadi Party,Bihar,,0.00 Cr,2964,1,0.32
Others,8,KHAJURAHO,KAPIL GUPTA BHARTIYA,Akhil Bhartiya Parivar Party,Madhya Pradesh,,0.00 Cr,7564,1,0.66
Others,23,Bhiwandi,KAPIL JAYHIND PATIL,Independent,Maharashtra,1,0.00 Cr,1242,1,0.1
Others,6,West Delhi,KAPIL MARWAH,Independent,NCT OF Delhi,1,0.00 Cr,1155,1,0.08
Others,35,Lucknow,KAPIL MOHAN CHOWDHARY,Mera Adhikaar Rashtriya Dal,Uttar Pradesh,,0.00 Cr,817,1,0.07
Others,16,CHHINDWARA,KAPIL SONI,Rashtriya Gondvana Party,Madhya Pradesh,,0.00 Cr,9638,1,0.74
Others,8,Koppal,KARADI BASAVARAJ,Independent,Karnataka,1,0.00 Cr,5877,1,0.44
Others,30,Mumbai South Central,KARAM HUSSAIN KITABULLAH KHAN,Peace Party,Maharashtra,,0.00 Cr,1537,1,0.19
Others,9,Faridkot,KARAM SINGH MALUKA,Independent,Punjab,1,0.00 Cr,2862,1,0.28
Others,21,Nashik,KARAN PANDHARINATH GAIKAR,Vanchit Bahujan  Aaghadi,Maharashtra,,0.00 Cr,47193,1,3.81
Others,3,Jalgaon,KARAN PAWAR,Independent,Maharashtra,1,0.00 Cr,3983,1,0.34
Others,5,Haridwar,KARAN SINGH SAINI ENGINEER,Independent,Uttarakhand,1,0.00 Cr,1974,1,0.15
Others,12,Gadchiroli - Chimur,KARAN SURESH SAYAM,Independent,Maharashtra,1,0.00 Cr,2789,1,0.24
Others,5,JAMMU,KARANJIT,Independent,Jammu and Kashmir,1,0.00 Cr,3207,1,0.25
Others,16,Ongole,KARATAPU RAJU,Independent,Andhra Pradesh,1,0.00 Cr,735,1,0.05
Others,26,Bangalore South,KARAVALI MANJUNATH. BE,Rashtriya Samaj Dal (R),Karnataka,,0.00 Cr,310,1,0.02
Others,17,Parbhani,KARBHARI KUNDLIK MITHE,Independent,Maharashtra,1,0.00 Cr,4276,1,0.32
Others,8,Koppal,KAREEMPASHA GACHCHINMANI.,Independent,Karnataka,1,0.00 Cr,1238,1,0.09
Others,30,THANJAVUR,KARIKALA CHOLAN S,Independent,Tamil Nadu,1,0.00 Cr,1217,1,0.12
Others,14,Bhongir,KARINGULA YADAGIRI,Independent,Telangana,1,0.00 Cr,2612,1,0.19
Others,17,ERODE,KARMEGAN M,Naam Tamilar Katchi,Tamil Nadu,,0.01 Cr,82796,1,7.57
Others,4,Chatra,KARMLAL ORAON,Peoples Party of India (Democratic),Jharkhand,,0.00 Cr,4010,1,0.37
Others,7,Ludhiana,KARNAIL SINGH,Independent,Punjab,1,0.00 Cr,340,1,0.03
Others,3,SIRSA,KARNAIL SINGH ODHAN,Independent,Haryana,1,0.00 Cr,4166,1,0.31
Others,12,Nagarkurnool,KARNE. SHIREESHA @ BARRELAKKA,Independent,Telangana,1,0.00 Cr,3087,1,0.25
Others,37,TENKASI,KARPAGAVALLI P,Independent,Tamil Nadu,1,0.00 Cr,6314,1,0.61
Others,23,Thirupathi(SC),KARRA SIVA,Pyramid Party of India,Andhra Pradesh,,0.00 Cr,1510,1,0.11
Others,16,NAMAKKAL,KARTHI S,Independent,Tamil Nadu,1,0.00 Cr,1334,1,0.12
Others,31,SIVAGANGA,KARTHICK  C,Independent,Tamil Nadu,1,0.00 Cr,981,1,0.09
Others,28,MAYILADUTHURAI,KARTHICK A,Samaniya Makkal Nala Katchi,Tamil Nadu,,0.00 Cr,3891,1,0.36
Others,20,COIMBATORE,KARTHICK T,Independent,Tamil Nadu,1,0.00 Cr,1073,1,0.08
Others,5,SRIPERUMBUDUR,KARTHIK KUMAR P C,Independent,Tamil Nadu,1,0.00 Cr,867,1,0.06
Others,3,CHENNAI SOUTH,KARTHIK MURTHY,Independent,Tamil Nadu,1,0.00 Cr,315,1,0.03
Others,25,Bangalore central,KARTHIK. K,Voters Independent Party,Karnataka,,0.00 Cr,601,1,0.05
Others,29,NAGAPATTINAM,KARTHIKA M,Naam Tamilar Katchi,Tamil Nadu,,0.01 Cr,131294,1,13.49
Others,31,SIVAGANGA,KARTHIKAIRAJAN  P,Independent,Tamil Nadu,1,0.00 Cr,771,1,0.07
Others,21,POLLACHI,KARTHIKEYAN A,All India Anna Dravida Munnetra Kazhagam,Tamil Nadu,,0.03 Cr,281335,1,24.98
Others,21,POLLACHI,KARTHIKEYAN D,Independent,Tamil Nadu,2,0.00 Cr,1054,1,0.09
Others,21,POLLACHI,KARTHIKEYAN P,Independent,Tamil Nadu,1,0.00 Cr,567,1,0.05
Others,16,NAMAKKAL,KARTHIKEYAN S,Independent,Tamil Nadu,1,0.00 Cr,920,1,0.08
Others,18,TIRUPPUR,"KARTHIKEYAN, P.",Independent,Tamil Nadu,1,0.00 Cr,824,1,0.07
Others,23,KARUR,KARTHIKPERUMAL. R,Independent,Tamil Nadu,1,0.00 Cr,1809,1,0.16
Others,36,Bankura,KARTIK CHANDRA BAURI,Independent,West Bengal,1,0.00 Cr,2796,1,0.19
Others,9,Ramtek,KARTIK GENDLALJI DOKE,Independent,Maharashtra,1,0.00 Cr,847,1,0.07
Others,11,Mahbubnagar,KARUKONDA SRINIVAS YADAV,Independent,Telangana,1,0.00 Cr,3451,1,0.28
Others,10,Eluru,KARUMURI SUNIL KUMAR,Yuvajana Sramika Rythu Congress Party,Andhra Pradesh,,0.06 Cr,564494,1,40.84
Others,39,Beed,KARUNA DHANANJAY MUNDE,Swarajya Shakti Sena,Maharashtra,,0.00 Cr,1599,1,0.11
Others,14,Bhongir,KARUNAKAR REDDY NALLA,Jai Bharat National Party,Telangana,,0.00 Cr,447,1,0.03
Others,15,SALEM,KARUNAKARAN M,Independent,Tamil Nadu,1,0.00 Cr,377,1,0.03
Others,23,KARUR,KARUNAMOORTHY. S,Independent,Tamil Nadu,1,0.00 Cr,1278,1,0.11
Others,13,VILUPPURAM,KARUNCHIRUTHAI KALIYAMURTHY. K,Bahujan Samaj Party,Tamil Nadu,,0.00 Cr,3920,1,0.34
Others,24,TIRUCHIRAPPALLI,KARUPPAIAH. P,All India Anna Dravida Munnetra Kazhagam,Tamil Nadu,,0.02 Cr,229119,1,21.7
Others,23,KARUR,KARUPPAIYA. R,Naam Tamilar Katchi,Tamil Nadu,,0.01 Cr,87503,1,7.73
Others,24,TIRUCHIRAPPALLI,KARUPPIAH. S,Independent,Tamil Nadu,1,0.00 Cr,2171,1,0.21
Others,12,ARANI,"KARVANNAN, K.",Independent,Tamil Nadu,1,0.00 Cr,3036,1,0.27
Others,10,Chevella,KASANI GYANESHWAR KASANI,Bharat Rashtra Samithi,Telangana,,0.02 Cr,178968,1,10.68
Others,2,Peddapalle,KASHI SATHISH KUMAR,Anti Corruption Dynamic Party,Telangana,,0.00 Cr,751,1,0.07
Others,9,Amroha,KASHIF HUSAIN,Independent,Uttar Pradesh,1,0.00 Cr,679,1,0.06
Others,1,Chikkodi,KASHINATH KALLAPPA KURANI,Independent,Karnataka,1,0.00 Cr,1108,1,0.08
Others,43,Madha,KASHINATH KISAN DEOKATE,Independent,Maharashtra,1,0.00 Cr,1279,1,0.1
Others,21,Diamond harbour,KASHINATH MONDAL,Independent,West Bengal,1,0.00 Cr,985,1,0.06
Others,6,Akola,KASHINATH VISHWANATH DHAMODE,Bahujan Samaj Party,Maharashtra,,0.00 Cr,2760,1,0.24
Others,29,Dhaurahra,KASIM ALI,Peace Party,Uttar Pradesh,,0.00 Cr,1812,1,0.16
Others,17,Khammam,KASIMALLA NAGESWARA RAO,Independent,Telangana,1,0.00 Cr,2237,1,0.18
Others,24,RATLAM,KASNA RANA PARGI,Independent,Madhya Pradesh,1,0.00 Cr,7316,1,0.48
Others,6,Medak,KASOJU SRIKANTH,Independent,Telangana,1,0.00 Cr,344,1,0.02
Others,39,Beed,KASPATE GANESH VYANKATRAO,Independent,Maharashtra,1,0.00 Cr,719,1,0.05
Others,24,Rajampet,KASTURI OBAIAH NAIDU,Independent,Andhra Pradesh,1,0.00 Cr,887,1,0.07
Others,5,Sabarkantha,KATARA VARUNKUMAR KALYANSINH,Gunj Satya Ni Janata Party,Gujarat,,0.00 Cr,2773,1,0.22
Others,23,KARUR,KATHIRAVAN. P,Independent,Tamil Nadu,1,0.00 Cr,1448,1,0.13
Others,10,Chevella,KATHULA YADAIAH,Independent,Telangana,1,0.00 Cr,1155,1,0.07
Others,2,Peddapalle,KATKURI SANDEEP,Independent,Telangana,1,0.00 Cr,1872,1,0.17
Others,7,Amalapuram (SC),KATRU NAGA BABU,Telugu Nava Garjana Party,Andhra Pradesh,,0.00 Cr,3741,1,0.29
Others,15,Bapatla (SC),KATTA ANAND BABU,Independent,Andhra Pradesh,1,0.00 Cr,729,1,0.06
Others,15,Bapatla (SC),KATTA HEMANAND,Independent,Andhra Pradesh,1,0.00 Cr,549,1,0.04
Others,23,Thirupathi(SC),KATTAMANCHI. PRABHAKAR,Independent,Andhra Pradesh,1,0.00 Cr,5802,1,0.42
Others,15,Bapatla (SC),KATTAPOGU. VIJAY KUMAR,Pyramid Party of India,Andhra Pradesh,,0.00 Cr,897,1,0.07
Others,17,Khammam,KATUKOJWALA NAGESWAR RAO,Independent,Telangana,1,0.00 Cr,4114,1,0.33
Others,21,Koraput,KAUSALYA HIKAKA,Biju Janata Dal,Odisha,,0.03 Cr,323649,1,28.17
Others,24,Aonla,KAUSAR KHAN,Peace Party,Uttar Pradesh,,0.00 Cr,4213,1,0.39
Others,16,Nanded,KAUSAR SULTANA,Indian National League,Maharashtra,,0.00 Cr,1215,1,0.11
Others,29,Nalanda,KAUSHALENDRA KUMAR,Janata Dal  (United),Bihar,,0.06 Cr,559422,1,48.88
Others,4,KORBA,KAUSHALYA BAI PORTE,Independent,Chhattisgarh,1,0.00 Cr,3632,1,0.3
Others,34,VIRUDHUNAGAR,KAUSHIK S,Naam Tamilar Katchi,Tamil Nadu,,0.01 Cr,77031,1,7.25
Others,10,Chevella,KAVALI SUKUMAR,Independent,Telangana,1,0.00 Cr,397,1,0.02
Others,27,Banka,KAVINDRA PANDIT,Socialist Unity Centre Of India (COMMUNIST),Bihar,,0.00 Cr,5246,1,0.52
Others,8,Maldaha Dakshin,KAVIR MADAN DAS,Ambedkarite Party of India,West Bengal,,0.00 Cr,3140,1,0.23
Others,3,Muzaffarnagar,KAVITA,Rashtrawadi Janlok Party (Satya),Uttar Pradesh,,0.00 Cr,2000,1,0.19
Others,12,Ghaziabad,KAVITA,Independent,Uttar Pradesh,1,0.00 Cr,775,1,0.05
Others,1,Kachchh,KAVITABEN DINESHBHAI MACHCHHOYA,Independent,Gujarat,1,0.00 Cr,3366,1,0.31
Others,16,Mahabubabad,KAVITHA MALOTH,Bharat Rashtra Samithi,Telangana,,0.03 Cr,263609,1,23.77
Others,24,TIRUCHIRAPPALLI,KAVITHA. S,Independent,Tamil Nadu,1,0.00 Cr,1736,1,0.16
Others,3,Khadoor Sahib,KAWALJIT SINGH,Independent,Punjab,1,0.00 Cr,2294,1,0.22
Others,2,Srikakulam,KAYA DURGARAO,Navarang Congress Party,Andhra Pradesh,,0.00 Cr,818,1,0.07
Others,25,Navsari,KAZI AYAZ HUSNUDDIN,Independent,Gujarat,1,0.00 Cr,783,1,0.06
Others,5,Guwahati,KAZI NEKIB  AHMED,Independent,Assam,1,0.00 Cr,6761,1,0.42
Others,17,ERODE,KEERTHANA M,Independent,Tamil Nadu,1,0.00 Cr,3799,1,0.35
Others,26,Bangalore South,KEMPEGOWDA,Navabharath Sena,Karnataka,,0.00 Cr,1393,1,0.11
Others,3,Bagalkot,KENGANAL. MALLIKARJUN. BHIMAPPA,Independent,Karnataka,1,0.00 Cr,1207,1,0.09
Others,15,PALI,KESARAM,Independent,Rajasthan,1,0.00 Cr,1345,1,0.1
Others,15,Aligarh,KESHAV DEV ALIAS PANDIT KESHAV DEV GAUTAM,Independent,Uttar Pradesh,1,0.00 Cr,1319,1,0.12
Others,5,BILASPUR,KESHAV PRASAD,Independent,Chhattisgarh,1,0.00 Cr,2767,1,0.2
Others,8,KHAJURAHO,KESHKALI,Rashtriya Jansanchar Dal,Madhya Pradesh,,0.00 Cr,2872,1,0.25
Others,12,SHAHDOL,KESHKALI BAIGA,Independent,Madhya Pradesh,1,0.00 Cr,10071,1,0.87
Others,29,Nalanda,KESHO JAMADAR,Peoples Party of India (Democratic),Bihar,,0.00 Cr,3387,1,0.3
Others,12,Vijayawada,KESINENI SRINIVAS  (NANI),Yuvajana Sramika Rythu Congress Party,Andhra Pradesh,,0.05 Cr,512069,1,37.53
Others,3,Godda,KETAN KUMAR,Right to Recall Party,Jharkhand,,0.00 Cr,1898,1,0.14
Others,9,Narsapuram,KETHA SREENU,Independent,Andhra Pradesh,1,0.00 Cr,3145,1,0.26
Others,19,Ananthapur,KETHIREDDY RAGHUNATHAREDDY,Independent,Andhra Pradesh,1,0.00 Cr,1091,1,0.08
Others,16,Anand,KEYURBHAI PRAVINBHAI PATEL (BAKABHAI),Independent,Gujarat,1,0.00 Cr,2298,1,0.2
Others,47,Kolhapur,KHADE BAJIRAO NANASO,Independent,Maharashtra,1,0.00 Cr,3512,1,0.25
Others,3,Sambalpur,KHAGESWAR BEHERA,Rashtriya Manav Party,Odisha,,0.00 Cr,1495,1,0.12
Others,9,Hyderabad,KHAJA MOINUDDIN,All India Majlis-E-Inquilab-E-Millat,Telangana,,0.00 Cr,234,1,0.02
Others,10,Haveri,KHAJAMOHIDDIN GUDAGERI,Socialist Party (India),Karnataka,,0.00 Cr,3401,1,0.24
Others,25,Thane,KHAJASAB RASULSAB MULLA,Independent,Maharashtra,1,0.00 Cr,648,1,0.05
Others,38,Shirdi,KHAJEKAR VIJAYRAO GOVINDRAO,Independent,Maharashtra,1,0.00 Cr,1557,1,0.15
Others,11,Katihar,KHALID MOBARAK,Independent,Bihar,1,0.00 Cr,10871,1,0.93
Others,1,Rajmahal,KHALIFA KISKU,Peoples Party of India (Democratic),Jharkhand,,0.00 Cr,4107,1,0.34
Others,29,Mumbai North Central,KHAN ABBAS AHMED,Bahujan Maha Party,Maharashtra,,0.00 Cr,428,1,0.05
Others,23,Bhiwandi,KHAN MOHD AKARAM ABDUL HANAN,All India Majlis-E-Ittehadul Muslimeen,Maharashtra,,0.00 Cr,1741,1,0.14
Others,28,Kheri,KHANJAN,Netaji Subhash Chander Bose Rashtriya Azad Party,Uttar Pradesh,,0.00 Cr,1019,1,0.08
Others,38,Shirdi,KHARAT NACHIKET RAGHUNATH,Independent,Maharashtra,1,0.00 Cr,1150,1,0.11
Others,43,Madha,KHARAT SANDIP JANARADHAN,Independent,Maharashtra,1,0.00 Cr,1755,1,0.14
Others,1,Sikkim,KHARGA BHADUR RAI,Sikkim Republican Party,Sikkim,,0.00 Cr,4799,1,1.25
Others,2,KURUKSHETRA,KHAZAN SINGH SEHGAL,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),Haryana,,0.00 Cr,2859,1,0.24
Others,2,BIKANER,KHETA RAM,Bahujan Samaj Party,Rajasthan,,0.00 Cr,8299,1,0.74
Others,7,DURG,KHILANAND JASPAL,Independent,Chhattisgarh,1,0.00 Cr,3281,1,0.21
Others,5,North-West Delhi,KHILKHILAKAR,Bahujan Shoshit Samaj Sangharsh Samta Party,NCT OF Delhi,,0.00 Cr,373,1,0.03
Others,12,Jamnagar,KHIRA YUSUF SIDIKBHAI,Independent,Gujarat,1,0.00 Cr,1371,1,0.13
Others,1,BARAMULLA,KHURSHEED AHMAD SHAH,Rashtriya Jankranti Party,Jammu and Kashmir,,0.00 Cr,4268,1,0.41
Others,31,Patliputra,KHUSHBOO KUMARI,Akhil Bhartiya Parivar Party,Bihar,,0.00 Cr,1483,1,0.12
