state_id,region_id,constituency_id,state_name,region_name,constituency_no,constituency_name,election_phase,polling_date,winner_candidate,winner_party,alliance_name,runner_up_candidate,runner_up_party,evm_votes,postal_votes,winner_votes,constituency_total_votes,vote_share,margin_votes,result_status,winner_age,winner_gender
36,3,533,West Bengal,Eastern Region,32,Ghatal,6,2024-05-25,ADHIKARI DEEPAK (DEV),All India Trinamool Congress,INDIA,DR. HIRANMOY CHATTOPADHYAYA,Bharatiya Janata Party,834558,3432,837990,1600556.0,52.36,182868,Result Declared,41.0,male
36,3,534,West Bengal,Eastern Region,33,Jhargram,6,2024-05-25,KALIPADA SAREN (KHERWAL),All India Trinamool Congress,INDIA,DR. PRANAT TUDU,Bharatiya Janata Party,740132,3346,743478,1490843.0,49.87,174048,Result Declared,66.0,male
36,3,535,West Bengal,Eastern Region,34,Medinipur,6,2024-05-25,JUNE MALIAH,All India Trinamool Congress,INDIA,AGNIMITRA PAUL,Bharatiya Janata Party,699562,2630,702192,1481563.0,47.4,27191,Result Declared,54.0,female
36,3,536,West Bengal,Eastern Region,35,Purulia,6,2024-05-25,JYOTIRMAY SINGH MAHATO,Bharatiya Janata Party,NDA,SHANTIRAM MAHATO,All India Trinamool Congress,576246,2243,578489,1434018.0,40.34,17079,Result Declared,39.0,male
36,3,537,West Bengal,Eastern Region,36,Bankura,6,2024-05-25,ARUP CHAKRABORTY,All India Trinamool Congress,INDIA,DR. SUBHAS SARKAR,Bharatiya Janata Party,637465,4348,641813,1447674.0,44.33,32778,Result Declared,68.0,male
36,3,538,West Bengal,Eastern Region,37,Bishnupur,6,2024-05-25,KHAN SAUMITRA,Bharatiya Janata Party,NDA,SUJATA MONDAL,All India Trinamool Congress,677320,2810,680130,1513872.0,44.93,5567,Result Declared,43.0,male
36,3,539,West Bengal,Eastern Region,38,Bardhaman Purba,4,2024-05-13,DR. SHARMILA SARKAR,All India Trinamool Congress,INDIA,ASIM KUMAR SARKAR,Bharatiya Janata Party,717881,2421,720302,1497310.0,48.11,160572,Result Declared,45.0,female
36,3,540,West Bengal,Eastern Region,39,Bardhaman-Durgapur,4,2024-05-13,AZAD KIRTI JHA,All India Trinamool Congress,INDIA,DILIP GHOSH,Bharatiya Janata Party,717069,3598,720667,1501773.0,47.99,137981,Result Declared,65.0,male
36,3,541,West Bengal,Eastern Region,40,Asansol,4,2024-05-13,SHATRUGHAN PRASAD SINHA,All India Trinamool Congress,INDIA,SURENDRAJEET SINGH AHLUWALIA,Bharatiya Janata Party,603105,2540,605645,1301540.0,46.53,59564,Result Declared,77.0,male
36,3,542,West Bengal,Eastern Region,41,Bolpur,4,2024-05-13,ASIT KUMAR MAL,All India Trinamool Congress,INDIA,PIYA SAHA,Bharatiya Janata Party,851209,4424,855633,1528470.0,55.98,327253,Result Declared,69.0,male
36,3,543,West Bengal,Eastern Region,42,Birbhum,4,2024-05-13,SATABDI ROY,All India Trinamool Congress,INDIA,DEBTANU BHATTACHARYA,Bharatiya Janata Party,714972,2989,717961,1527432.0,47.0,197650,Result Declared,55.0,female
